id,page_num,kode_uraian,indikator,baseline_2024,target_2026,pagu_2026,target_2027,pagu_2027,target_2028,pagu_2028,target_2029,pagu_2029,target_2030,pagu_2030,perangkat_daerah,lokasi_keterangan,created_at
437,8,ketahanan pangan masyarakat,Skor Pola Pangan Harapan (Nilai),"90,9",91,428300000,91,428300000,92,428300000,92,428300000,93,428300000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
438,8,2.09.03.2.01 - Penyediaan dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
439,8,Penyaluran Pangan Pokok atau Pangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
440,8,Lainnya sesuai dengan Kebutuhan,,,,266300000,,266300000,,266300000,,266300000,,266300000,,,2026-09-17 23:10:24.953977+00
441,8,Daerah Kabupaten/Kota dalam rangka,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
442,8,Stabilisasi Pasokan dan Harga Pangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
443,8,Tersedianya pangan lokal yang,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
444,8,terkoordinasi dengan stabilisasi pasokan,Jumlah koordinasi dan sinkronisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
445,8,"dan harga, peningkatan ketahanan","pemantauan stok pangan, pasokan",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
446,8,"pangan keluarga, pengolahan usaha,",pangan dan harga pangan Pokok,,4,266300000,4,266300000,4,266300000,4,266300000,4,266300000,,,2026-09-17 23:10:24.953977+00
447,8,serta informasi dan data neraca pangan,Strategis (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
448,8,di tingkat kabupaten/kota.,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
449,8,,Jumlah laporan pengembangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
450,8,,usaha pengolahan pangan berbasis,,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
451,8,,sumber daya lokal (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
452,9,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
453,9,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
454,9,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
455,9,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
456,9,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
457,9,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
458,9,,"Jumlah Koordinasi, Sinkronisasi",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
459,9,,dan Pelaksanaan Distribusi Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
460,9,,Pokok dan Pangan Lainnya,,3,,3,,3,,3,,3,,,,2026-09-17 23:10:24.953977+00
461,9,,(Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
462,9,,Pangan Berbasis Sumber Daya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
463,9,,Lokal yang Tersedia (Laporan),1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
464,9,,Data Proyeksi Neraca Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
465,9,,Wilayah Kabupaten/Kota,,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
466,9,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
467,9,,Informasi harga pangan tingkat,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
468,9,,Produsen dan Konsumen wilayah,,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
469,9,,Kabupaten/Kota (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
470,9,,Informasi Neraca Bahan Makanan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
471,9,,(NBM) (Dokumen),,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
472,9,,Jumlah kegiatan Stabilisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
473,9,,Pasokan dan Harga Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
474,9,,Tingkat Produsen dan Konsumen di,,3,,3,,3,,3,,3,,,,2026-09-17 23:10:24.953977+00
475,9,,Kabupaten/Kota (laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
476,9,,Jumlah Keluarga yang Mengikuti,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
477,9,,Peningkatan Ketahanan Pangan,,60,,60,,60,,60,,60,,,,2026-09-17 23:10:24.953977+00
478,9,,Keluarga (Keluarga),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
479,9,2.09.03.2.01.0002 - Penyediaan Pangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
480,9,Berbasis Sumber Daya Lokal,,,,36000000,,36000000,,36000000,,36000000,,36000000,,,2026-09-17 23:10:24.953977+00
481,9,Tersedianya Pangan Berbasis Sumber,Pangan Berbasis Sumber Daya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
482,9,Daya Lokal,Lokal yang Tersedia (Laporan),1,1,36000000,1,36000000,1,36000000,1,36000000,1,36000000,,,2026-09-17 23:10:24.953977+00
483,9,"2.09.03.2.01.0003 - Koordinasi,",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
484,9,Sinkronisasi dan Pelaksanaan Distribusi,,,,20000000,,20000000,,20000000,,20000000,,20000000,,,2026-09-17 23:10:24.953977+00
485,9,Pangan Pokok dan Pangan Lainnya,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
486,9,"Terlaksananya Koordinasi, Sinkronisasi","Jumlah Koordinasi, Sinkronisasi",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
487,9,dan Distribusi Pangan Pokok dan,dan Pelaksanaan Distribusi Pangan,,3,,3,20000000,3,,3,20000000,3,,,,2026-09-17 23:10:24.953977+00
488,9,Pangan Lainnya,Pokok dan Pangan Lainnya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
489,9,,,,,20000000,,,,20000000,,,,20000000,,,2026-09-17 23:10:24.953977+00
490,9,,(Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
491,9,2.09.03.2.01.0007 - Peningkatan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
492,9,Ketahanan Pangan Keluarga,,,,49300000,,49300000,,49300000,,49300000,,49300000,,,2026-09-17 23:10:24.953977+00
493,9,Terlaksananya Peningkatan Ketahanan,Jumlah Keluarga yang Mengikuti,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
494,9,Pangan Keluarga,Peningkatan Ketahanan Pangan Keluarga (Keluarga),,60,49300000,60,49300000,60,49300000,60,49300000,60,49300000,,,2026-09-17 23:10:24.953977+00
495,9,2.09.03.2.01.0008 - Stabilisasi Pasokan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
496,9,dan Harga Pangan Tingkat Produsen,,,,80000000,,80000000,,80000000,,80000000,,80000000,,,2026-09-17 23:10:24.953977+00
497,9,dan Konsumen di Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
498,9,Terlaksananya Stabilisasi Pasokan dan,Jumlah kegiatan Stabilisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
499,9,Harga Pangan Tingkat Produsen dan,Pasokan dan Harga Pangan,,3,80000000,3,80000000,3,80000000,3,80000000,3,80000000,,,2026-09-17 23:10:24.953977+00
500,9,Konsumen di Kabupaten/Kota,Tingkat Produsen dan Konsumen di Kabupaten/Kota (laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
501,9,2.09.03.2.01.0009 - Pengembangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
502,9,usaha pengolahan Pangan Berbasis,,,,1000000,,1000000,,1000000,,1000000,,1000000,,,2026-09-17 23:10:24.953977+00
503,9,Sumber Daya Lokal,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
504,9,Terlaksananya pengembangan usaha,Jumlah laporan pengembangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
505,9,pengolahan pangan berbasis sumber,usaha pengolahan pangan berbasis,,1,1000000,1,1000000,1,1000000,1,1000000,1,1000000,,,2026-09-17 23:10:24.953977+00
506,9,daya lokal,sumber daya lokal (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
507,9,2.09.03.2.01.0012 - Penyediaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
508,9,Informasi Harga Pangan Tingkat,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
509,9,Produsen dan Konsumen Wilayah,,,,30000000,,30000000,,30000000,,30000000,,30000000,,,2026-09-17 23:10:24.953977+00
510,9,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
511,9,Tersedianya informasi harga pangan,Informasi harga pangan tingkat,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
512,9,Tingkat Produsen dan Konsumen,Produsen dan Konsumen wilayah,,1,30000000,1,30000000,1,30000000,1,30000000,1,30000000,,,2026-09-17 23:10:24.953977+00
513,9,Wilayah Kabupaten/Kota,Kabupaten/Kota (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
514,10,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
515,10,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
516,10,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
517,10,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
518,10,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT DAERAH,KETERANGAN,2026-09-17 23:10:24.953977+00
519,10,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
520,10,2.09.03.2.01.0014 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
521,10,"Sinkronisasi Pemantauan Stok, Pasokan",,,,10000000,,10000000,,10000000,,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
522,10,dan Harga Pangan Pokok Strategis,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
523,10,"Terlaksananya pemantauan stok,",Jumlah koordinasi dan sinkronisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
524,10,pasokan dan harga pangan Pokok,"pemantauan stok pangan, pasokan",,4,10000000,4,10000000,4,10000000,4,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
525,10,Strategis,pangan dan harga pangan Pokok,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
526,10,,Strategis (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
527,10,2.09.03.2.01.0016 - Penyusunan Neraca,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
528,10,Bahan Makanan (NBM),,,,30000000,,30000000,,30000000,,30000000,,30000000,,,2026-09-17 23:10:24.953977+00
529,10,Tersedianya Neraca Bahan Makanan,Informasi Neraca Bahan Makanan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
530,10,(NBM),(NBM) (Dokumen),,1,30000000,1,30000000,1,30000000,1,30000000,1,30000000,,,2026-09-17 23:10:24.953977+00
531,10,2.09.03.2.01.0020 - Penyusunan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
532,10,Proyeksi Neraca Pangan Wilayah,,,,10000000,,10000000,,10000000,,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
533,10,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
534,10,Tersedianya data proyeksi neraca,Data Proyeksi Neraca Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
535,10,pangan Wilayah Kabupaten/Kota,Wilayah Kabupaten/Kota (Dokumen),,1,10000000,1,10000000,1,10000000,1,10000000,1,10000000,,,2026-09-17 23:10:24.953977+00
536,10,2.09.03.2.02 - Pengelolaan dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
537,10,Keseimbangan Cadangan Pangan,,,,72000000,,72000000,,72000000,,72000000,,72000000,,,2026-09-17 23:10:24.953977+00
538,10,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
539,10,Terkelolanya Cadangan Pangan,Jumlah Cadangan Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
540,10,Kabupaten/Kota,Pemerintah Kabupaten/Kota (Ton),,2,72000000,2,72000000,2,72000000,2,72000000,2,72000000,,,2026-09-17 23:10:24.953977+00
541,10,,Jumlah penyaluran Cadangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
542,10,,Pangan Pemerintah Kab/Kota (Ton),,5,,5,,5,,5,,5,,,,2026-09-17 23:10:24.953977+00
543,10,2.09.03.2.02.0003 - Pengadaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
544,10,Cadangan Pangan Pemerintah,,,,32000000,,32000000,,32000000,,32000000,,32000000,,,2026-09-17 23:10:24.953977+00
545,10,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
546,10,Tersedianya Cadangan Pangan,Jumlah Cadangan Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
547,10,Pemerintah Kabupaten/Kota,Pemerintah Kabupaten/Kota (Ton),,2,32000000,2,32000000,2,32000000,2,32000000,2,32000000,,,2026-09-17 23:10:24.953977+00
548,10,2.09.03.2.02.0005 - Penyaluran,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
549,10,Cadangan Pangan Pemerintah Kab/Kota,,,,40000000,,40000000,,40000000,,40000000,,40000000,,,2026-09-17 23:10:24.953977+00
550,10,Terlaksananya penyaluran Cadangan,Jumlah penyaluran Cadangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
551,10,Pangan Pemerintah Kab/Kota,Pangan Pemerintah Kab/Kota (Ton),,5,40000000,5,40000000,5,40000000,5,40000000,5,40000000,,,2026-09-17 23:10:24.953977+00
552,10,2.09.03.2.04 - Pelaksanaan Pencapaian,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
553,10,Target Konsumsi Pangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
554,10,Perkapita/Tahun sesuai dengan Angka,,,,90000000,,90000000,,90000000,,90000000,,90000000,,,2026-09-17 23:10:24.953977+00
555,10,Kecukupan Gizi,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
556,10,Terlaksananya Penyusunan dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
557,10,Penetapan Target Konsumsi Pangan Per,Target Konsumsi Pangan Per,,1,90000000,1,,1,90000000,,,,,,,2026-09-17 23:10:24.953977+00
558,10,Kapita Per Tahun,Kapita Per Tahun (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
559,10,,,1,,,,90000000,,,1,90000000,1,90000000,,,2026-09-17 23:10:24.953977+00
560,10,2.09.03.2.04.0001 - Penyusunan dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
561,10,Penetapan Target Konsumsi Pangan Per,,,,90000000,,90000000,,90000000,,90000000,,90000000,,,2026-09-17 23:10:24.953977+00
562,10,Kapita Per Tahun,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
563,10,Terlaksananya Penyusunan dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
564,10,Penetapan Target Konsumsi Pangan Per,Target Konsumsi Pangan Per,1,1,90000000,1,90000000,1,,1,90000000,1,90000000,,,2026-09-17 23:10:24.953977+00
565,10,Kapita Per Tahun,Kapita Per Tahun (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
566,10,,,,,,,,,90000000,,,,,,,2026-09-17 23:10:24.953977+00
567,10,2.09.04 - PROGRAM PENANGANAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
568,10,KERAWANAN PANGAN,,,,150000000,,150000000,,150000000,,150000000,,150000000,,,2026-09-17 23:10:24.953977+00
569,10,Meningkatnya pengawasan kerawanan,Persentase Daerah Rentan Rawan,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
570,10,pangan,Pangan (%),100,100,150000000,100,150000000,100,150000000,100,150000000,100,150000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
571,10,2.09.04.2.01 - Penyusunan Peta,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
572,10,Kerentanan dan Ketahanan Pangan,,,,20000000,,20000000,,20000000,,20000000,,20000000,,,2026-09-17 23:10:24.953977+00
573,10,Kecamatan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
574,11,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
575,11,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
576,11,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
577,11,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
578,11,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
579,11,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
580,11,Tersusunnya Peta Kerentanan dan,Peta dan Analisis Ketahanan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
581,11,Ketahanan Pangan Kecamatan,Kerentanan Pangan yang Dimutahirkan (Dokumen),1,1,20000000,1,20000000,1,20000000,1,20000000,1,20000000,,,2026-09-17 23:10:24.953977+00
582,11,"2.09.04.2.01.0001 - Penyusunan,",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
583,11,Pemutakhiran dan Analisis Peta,,,,20000000,,20000000,,20000000,,20000000,,20000000,,,2026-09-17 23:10:24.953977+00
584,11,Ketahanan dan Kerentanan Pangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
585,11,Tersusunnya Pemutakhiran dan Analisis,Peta dan Analisis Ketahanan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
586,11,Peta Ketahanan dan Kerentanan Pangan,Kerentanan Pangan yang Dimutahirkan (Dokumen),1,1,20000000,1,20000000,1,20000000,1,20000000,1,20000000,,,2026-09-17 23:10:24.953977+00
587,11,2.09.04.2.02 - Penanganan Kerawanan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
588,11,Pangan Kewenangan Kabupaten/Kota,,,,130000000,,130000000,,130000000,,130000000,,130000000,,,2026-09-17 23:10:24.953977+00
589,11,,"Jumlah Pengadaan, Pengelolaan,",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
590,11,Tertanganinya Kerawanan Pangan,dan Penyaluran Cadangan Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
591,11,Kewenangan Kabupaten/Kota,pada Kerawanan Pangan yang Mencakup dalam 1 (Satu) Daerah,,1,130000000,1,130000000,1,130000000,1,130000000,1,130000000,,,2026-09-17 23:10:24.953977+00
592,11,,Kabupaten/Kota (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
593,11,,Jumlah koordinasi dan sinkronisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
594,11,,penanganan kerawanan pangan,,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
595,11,,dan gizi  kabupaten/kota (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
596,11,,Jumlah Peta Situasi Kewaspadaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
597,11,,Pangan dan Gizi Kabupaten/Kota,,12,,12,,12,,12,,12,,,,2026-09-17 23:10:24.953977+00
598,11,,(Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
599,11,2.09.04.2.02.0002 - Pelaksanaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
600,11,"Pengadaan, Pengelolaan, dan",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
601,11,Penyaluran Cadangan Pangan pada,,,,90000000,,90000000,,90000000,,90000000,,90000000,,,2026-09-17 23:10:24.953977+00
602,11,Kerawanan Pangan yang Mencakup,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
603,11,dalam 1 (satu) Daerah Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
604,11,"Terlaksananya Pengadaan, Pengelolaan,","Jumlah Pengadaan, Pengelolaan,",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
605,11,dan Penyaluran Cadangan Pangan pada,dan Penyaluran Cadangan Pangan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
606,11,Kerawanan Pangan yang Mencakup,pada Kerawanan Pangan yang,,1,90000000,1,90000000,1,90000000,1,90000000,1,90000000,,,2026-09-17 23:10:24.953977+00
607,11,dalam 1 (Satu) Daerah Kabupaten/Kota,Mencakup dalam 1 (Satu) Daerah Kabupaten/Kota (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
608,11,2.09.04.2.02.0003 - Koordinasi dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
609,11,Sinkronisasi Penanganan Kerawanan,,,,10000000,,10000000,,10000000,,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
610,11,Pangan dan Gizi Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
611,11,Terlaksananya koordinasi dan,Jumlah koordinasi dan sinkronisasi,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
612,11,sinkronisasi penanganan kerawanan,penanganan kerawanan pangan,,1,10000000,1,10000000,1,10000000,1,10000000,1,10000000,,,2026-09-17 23:10:24.953977+00
613,11,pangan dan gizi kabupaten/kota,dan gizi  kabupaten/kota (Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
614,11,2.09.04.2.02.0005 - Penyusunan Peta,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
615,11,Situasi Kewaspadaan Pangan dan Gizi,,,,30000000,,30000000,,30000000,,30000000,,30000000,,,2026-09-17 23:10:24.953977+00
616,11,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
617,11,Tersedianya Peta Situasi Kewaspadaan,Jumlah Peta Situasi Kewaspadaan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
618,11,Pangan dan Gizi Kabupaten/Kota,Pangan dan Gizi Kabupaten/Kota (Dokumen),,12,30000000,12,30000000,12,30000000,12,30000000,12,30000000,,,2026-09-17 23:10:24.953977+00
619,11,2.09.05 - PROGRAM PENGAWASAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
620,11,KEAMANAN PANGAN,,,,130000000,,130000000,,130000000,,130000000,,130000000,,,2026-09-17 23:10:24.953977+00
621,11,Meningkatnya pengawasan mutu dan,Persentase Pangan Segar yang,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
622,11,keamanan pangan,Memenuhi Persyaratan dan Mutu Keamanan Pangan (Persentase),86,86,130000000,86,130000000,87,130000000,87,130000000,88,130000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
623,11,2.09.05.2.01 - Pelaksanaan Pengawasan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
624,11,Keamanan Pangan Segar Daerah,,,,130000000,,130000000,,130000000,,130000000,,130000000,,,2026-09-17 23:10:24.953977+00
625,11,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
626,11,,"Jumlah pelaksanaan koordinasi,",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
627,11,Terlaksananya Pengawasan Keamanan,dan sinkronisasi keamanan dan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
628,11,Pangan Segar Daerah Kabupaten/Kota,mutu pangan segar asal tumbuhan,1,1,130000000,1,130000000,1,130000000,1,130000000,1,130000000,,,2026-09-17 23:10:24.953977+00
629,11,,(Laporan),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
630,12,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
631,12,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
632,12,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
633,12,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
634,12,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT DAERAH,KETERANGAN,2026-09-17 23:10:24.953977+00
635,12,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
636,12,,Jumlah Rekomendasi Perizinan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
637,12,,keamanan pangan segar asal,1,5,,5,,5,,5,,5,,,,2026-09-17 23:10:24.953977+00
638,12,,tumbuhan (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
639,12,,Jumlah sarana pengujian,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
640,12,,keamanan dan mutu pangan segar,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
641,12,,asal tumbuhan daerah,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
642,12,,kabupaten/kota (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
643,12,2.09.05.2.01.0006 - Rekomendasi,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
644,12,Perizinan keamanan pangan segar asal,,,,25000000,,25000000,,25000000,,25000000,,25000000,,,2026-09-17 23:10:24.953977+00
645,12,tumbuhan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
646,12,Penerbitan Rekomendasi Perizinan,Jumlah Rekomendasi Perizinan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
647,12,keamanan pangan segar asal tumbuhan,keamanan pangan segar asal tumbuhan (Dokumen),1,5,25000000,5,25000000,5,25000000,5,25000000,5,25000000,,,2026-09-17 23:10:24.953977+00
648,12,2.09.05.2.01.0007 - Penyediaan Sarana,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
649,12,Pengujian keamanan dan mutu pangan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
650,12,segar asal tumbuhan Daerah,,,,80000000,,80000000,,80000000,,80000000,,80000000,,,2026-09-17 23:10:24.953977+00
651,12,Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
652,12,Tersedianya sarana pengujian,Jumlah sarana pengujian,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
653,12,keamanan dan mutu pangan segar  asal,keamanan dan mutu pangan segar,1,1,,1,,1,,1,,1,,,,2026-09-17 23:10:24.953977+00
654,12,tumbuhan daerah kabupaten/kota,asal tumbuhan daerah,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
655,12,,,,,80000000,,80000000,,80000000,,80000000,,80000000,,,2026-09-17 23:10:24.953977+00
